id,domain,skill,difficulty,pendingAction,p0Repaired,p1Upgraded,readyForGate,remainingHardIssues,warnings,calculatorTag,desmosSkill,trapTag,routeTag
antigravity-hard-06a08a0d,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-d0becc02,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-91ddbdfe,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-a2e3b21b,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ba02de9d,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-82277c91,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-caf66b69,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ed42d3ab,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-7dfd659f,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-5ef8215c,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-e100f1d1,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-bf7995c4,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-9d2438a9,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-7a8ac6ab,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-d6c89c23,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-fd73f91a,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-53ad3038,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-c5889b6c,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-23f712b3,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-fcfdc7a1,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-2876d7f5,Algebra,Linear equations in one variable,Hard,Fix structural or answer-integrity issue before approval.,False,False,False,math:grid_in_non_equivalent_acceptable_answer:2.67,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-ad81d466,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-8195a17c,Algebra,Linear equations in one variable,Hard,Fix structural or answer-integrity issue before approval.,False,False,False,math:grid_in_non_equivalent_acceptable_answer:2.67,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-b966ee1d,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-8951bb40,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-c0a7b298,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-e9aa71e0,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-824b73d6,Algebra,Linear equations in one variable,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,not_applicable,not_applicable,linear_feature_mixup,evidence_first
antigravity-hard-a38524e0,Advanced Math,Equivalent expressions,Hard,Resolve warning or send to human expert spot-check.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-6ab54426,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-412b205a,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-b01ea136,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-b712df52,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-0dfde6c7,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-82a7804a,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-c4628c17,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-c13942fe,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-bf19b5bc,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,False,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-8ed10f0a,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-0056c05b,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a1fd874e,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-e99b52be,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-04209113,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-21784f35,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-fc940f16,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-ce873596,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-00eb6748,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-a01d23c8,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
antigravity-hard-d41a3dba,Advanced Math,Equivalent expressions,Hard,Expand the correct-answer explanation so the item can teach self-study.,True,True,True,,,no_calculator_preferred,substitution_check,invalid_algebra_move,symbolic_fast
