decision,id,sourceFile,sourceIndex,reviewStatusBefore,section,domain,skill,canonicalSkill,microSkill,difficulty,questionType,targetBand,modulePlacement,estimatedTimeSeconds,desmosUseful,calculatorTags,failures,tagIssues,tagChanges,requiredAction,promptWords,explanationWords,correctExplanationWords,distractorExplanationCount
kept_reviewed,antigravity-0c300683,antigravity-bank.json,2498,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,20,116,59,3
kept_reviewed,antigravity-e801aed4,antigravity-bank.json,2499,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,15,94,49,3
kept_reviewed,antigravity-5122e206,antigravity-bank.json,2500,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Easy,multiple_choice,SAT-Core,module1,55,,,,,,Expert review required before approval.,21,127,58,3
kept_reviewed,antigravity-731d8623,antigravity-bank.json,2501,reviewed,Reading and Writing,Expression of Ideas,Transitions,Transitions,logical relationship,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,17,118,61,3
kept_reviewed,antigravity-d1b1f46e,antigravity-bank.json,2502,reviewed,Reading and Writing,Craft and Structure,Words in Context,Words in Context,words in context,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,9,117,45,3
kept_reviewed,antigravity-e010d4e6,antigravity-bank.json,2503,reviewed,Reading and Writing,Craft and Structure,Words in Context,Words in Context,words in context,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,10,117,45,3
kept_reviewed,antigravity-c6ef748b,antigravity-bank.json,2504,reviewed,Reading and Writing,Craft and Structure,Words in Context,Words in Context,words in context,Easy,multiple_choice,SAT-Core,module1,55,,,,,,Expert review required before approval.,11,128,56,3
kept_reviewed,antigravity-ff13c6ac,antigravity-bank.json,2505,reviewed,Reading and Writing,Craft and Structure,Text Structure and Purpose,Text Structure and Purpose,author purpose,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,11,135,57,3
kept_reviewed,antigravity-35020af9,antigravity-bank.json,2506,reviewed,Reading and Writing,Craft and Structure,Text Structure and Purpose,Text Structure and Purpose,author purpose,Easy,multiple_choice,SAT-Core,module1,55,,,,,,Expert review required before approval.,6,143,64,3
kept_reviewed,antigravity-9d17538b,antigravity-bank.json,2507,reviewed,Reading and Writing,Craft and Structure,Text Structure and Purpose,Text Structure and Purpose,author purpose,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,11,120,54,3
kept_reviewed,antigravity-f75fd852,antigravity-bank.json,2508,reviewed,Reading and Writing,Craft and Structure,Text Structure and Purpose,Text Structure and Purpose,author purpose,Easy,multiple_choice,SAT-Core,module1,55,,,,,,Expert review required before approval.,6,136,58,3
kept_reviewed,antigravity-15f9a9fb,antigravity-bank.json,2509,reviewed,Reading and Writing,Information and Ideas,Central Ideas and Details,Central Ideas and Details,central ideas and details,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,8,136,66,3
kept_reviewed,antigravity-d4649b88,antigravity-bank.json,2510,reviewed,Reading and Writing,Information and Ideas,Central Ideas and Details,Central Ideas and Details,central ideas and details,Easy,multiple_choice,G10-Bridge,module2_lower,55,,,,,,Expert review required before approval.,11,134,65,3
kept_reviewed,antigravity-acad2b76,antigravity-bank.json,2511,reviewed,Reading and Writing,Information and Ideas,Central Ideas and Details,Central Ideas and Details,central ideas and details,Easy,multiple_choice,G10-Bridge,module2_lower,55,,,,,,Expert review required before approval.,9,135,66,3
kept_reviewed,antigravity-3351bede,antigravity-bank.json,2512,reviewed,Reading and Writing,Information and Ideas,Central Ideas and Details,Central Ideas and Details,central ideas and details,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,11,106,58,3
kept_reviewed,antigravity-8ed0b30d,antigravity-bank.json,2513,reviewed,Reading and Writing,Information and Ideas,Inferences,Inferences,inferences,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,13,106,49,3
kept_reviewed,antigravity-772d087d,antigravity-bank.json,2514,reviewed,Reading and Writing,Information and Ideas,Inferences,Inferences,inferences,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,11,137,62,3
kept_reviewed,antigravity-29244451,antigravity-bank.json,2515,reviewed,Reading and Writing,Information and Ideas,Inferences,Inferences,inferences,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,15,113,56,3
kept_reviewed,antigravity-498d3f11,antigravity-bank.json,2516,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,8,189,97,3
kept_reviewed,antigravity-ad1a8da4,antigravity-bank.json,2517,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Easy,student_produced_response,SAT-Core,module1,75,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,8,72,72,0
kept_reviewed,antigravity-3f9bcac4,antigravity-bank.json,2518,reviewed,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,One-variable data: distributions and measures of center and spread,one-variable data: distributions and measures of center and spread,Easy,multiple_choice,SAT-Core,module1,65,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,4,172,79,3
kept_reviewed,antigravity-b5fc507d,antigravity-bank.json,2519,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Easy,student_produced_response,SAT-Core,module1,75,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,9,69,69,0
kept_reviewed,antigravity-56141c2a,antigravity-bank.json,2520,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Medium,student_produced_response,SAT-Core,module1,105,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,13,69,69,0
kept_reviewed,antigravity-00d6475f,antigravity-bank.json,2521,reviewed,Math,Geometry and Trigonometry,Area and volume,Area and volume,area and volume,Easy,student_produced_response,SAT-Core,module1,75,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,5,69,69,0
kept_reviewed,antigravity-b5aec150,antigravity-bank.json,2522,reviewed,Math,Algebra,Systems of two linear equations in two variables,Systems of two linear equations in two variables,word system,Medium,student_produced_response,SAT-Core,module1,105,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,11,71,71,0
kept_reviewed,antigravity-1de4aa4d,antigravity-bank.json,2523,reviewed,Math,Algebra,Systems of two linear equations in two variables,Systems of two linear equations in two variables,elimination or substitution,Easy,student_produced_response,SAT-Core,module1,75,True,calculator_allowed_all_math;desmos_useful;equation_intersection,,,,Expert review required before approval.,8,71,71,0
kept_reviewed,antigravity-a5b39eb5,antigravity-bank.json,2524,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,textual support,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,13,154,76,3
kept_reviewed,antigravity-c41c2e65,antigravity-bank.json,2525,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,textual support,Easy,multiple_choice,SAT-Core,module1,55,,,,,,Expert review required before approval.,15,172,87,3
kept_reviewed,antigravity-46c9e684,antigravity-bank.json,2526,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,textual support,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,13,182,92,3
kept_reviewed,antigravity-dc2795b8,antigravity-bank.json,2527,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,textual support,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,13,175,89,3
kept_reviewed,antigravity-0ed7fd18,antigravity-bank.json,2528,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,textual support,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,15,156,78,3
kept_reviewed,antigravity-6badb54b,antigravity-bank.json,2529,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Textual,Command of Evidence,weaken claim,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,12,156,78,3
kept_reviewed,antigravity-f2d0743a,antigravity-bank.json,2530,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Command of Evidence,textual support,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,18,153,73,3
kept_reviewed,antigravity-1307a0c6,antigravity-bank.json,2531,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Command of Evidence,quantitative evidence,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,34,159,81,3
kept_reviewed,antigravity-4731c4d4,antigravity-bank.json,2532,reviewed,Math,Problem-Solving and Data Analysis,Percentages,Percentages,percentages,Easy,student_produced_response,SAT-Core,module1,75,False,calculator_allowed_all_math;algebra_first,,,,Expert review required before approval.,21,72,72,0
kept_reviewed,antigravity-acd74967,antigravity-bank.json,2533,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Command of Evidence,quantitative evidence,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,23,181,92,3
kept_reviewed,antigravity-7e7bb1d0,antigravity-bank.json,2534,reviewed,Reading and Writing,Information and Ideas,Command of Evidence: Quantitative,Command of Evidence,quantitative evidence,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,18,167,82,3
kept_reviewed,antigravity-3137623c,antigravity-bank.json,2535,reviewed,Reading and Writing,Craft and Structure,Cross-Text Connections,Cross-Text Connections,predicted response,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,39,135,72,3
kept_reviewed,antigravity-070da0b4,antigravity-bank.json,2536,reviewed,Reading and Writing,Craft and Structure,Cross-Text Connections,Cross-Text Connections,predicted response,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,41,130,67,3
kept_reviewed,antigravity-76838f49,antigravity-bank.json,2537,reviewed,Reading and Writing,Craft and Structure,Cross-Text Connections,Cross-Text Connections,predicted response,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,32,169,90,3
kept_reviewed,antigravity-e3f37b09,antigravity-bank.json,2538,reviewed,Reading and Writing,Craft and Structure,Cross-Text Connections,Cross-Text Connections,predicted response,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,41,154,81,3
kept_reviewed,antigravity-86658945,antigravity-bank.json,2539,reviewed,Reading and Writing,Craft and Structure,Cross-Text Connections,Cross-Text Connections,predicted response,Hard,multiple_choice,SAT-Elite,module2_upper,95,,,,,,Expert review required before approval.,45,130,67,3
kept_reviewed,antigravity-6248d219,antigravity-bank.json,2540,reviewed,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Rhetorical Synthesis,goal-specific selection,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,49,203,110,3
kept_reviewed,antigravity-dd4c9195,antigravity-bank.json,2541,reviewed,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Rhetorical Synthesis,goal-specific selection,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,57,208,109,3
kept_reviewed,antigravity-6e985181,antigravity-bank.json,2542,reviewed,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Rhetorical Synthesis,goal-specific selection,Hard,multiple_choice,SAT-Advanced,module2_upper,95,,,,,,Expert review required before approval.,55,208,109,3
kept_reviewed,antigravity-84315185,antigravity-bank.json,2543,reviewed,Reading and Writing,Expression of Ideas,Rhetorical Synthesis,Rhetorical Synthesis,goal-specific selection,Medium,multiple_choice,SAT-Core,module1,75,,,,,,Expert review required before approval.,48,206,111,3
